,WWTP_name,geometry,centroid
474,Plant_995422141,"POLYGON ((-95.6165764 29.6279224, -95.6165559 29.6279385, -95.6165427 29.6279596, -95.6165383 29.6279833, -95.6165432 29.6280069, -95.6165569 29.6280278, -95.6165777 29.6280435, -95.6166035 29.6280524, -95.6166311 29.6280533, -95.6166586 29.628045, -95.6166796 29.6280318, -95.6166943 29.6280132, -95.6167016 29.6279916, -95.6167008 29.6279692, -95.616692 29.627948, -95.616676 29.6279303, -95.6166545 29.6279178, -95.6166295 29.6279118, -95.6166019 29.6279131, -95.6165764 29.6279224))",POINT (-95.616620309634 29.627982521183018)
475,Plant_995422142,"POLYGON ((-95.6168355 29.6281241, -95.6168088 29.6281488, -95.6167927 29.6281796, -95.6167889 29.6282133, -95.6167979 29.6282463, -95.6168187 29.6282749, -95.6168491 29.6282961, -95.6168857 29.6283077, -95.6169247 29.6283083, -95.6169618 29.6282979, -95.6169931 29.6282775, -95.6170151 29.6282493, -95.6170253 29.6282165, -95.6170227 29.6281826, -95.6170076 29.6281512, -95.6169815 29.6281258, -95.6169474 29.6281092, -95.6169088 29.6281032, -95.6168702 29.6281083, -95.6168355 29.6281241))",POINT (-95.61690726778187 29.628206268029224)
476,Plant_995422143,"POLYGON ((-95.6165554 29.628223, -95.6165286 29.6282477, -95.6165125 29.6282785, -95.6165088 29.6283122, -95.6165178 29.6283452, -95.6165386 29.6283738, -95.6165689 29.628395, -95.6166056 29.6284066, -95.6166445 29.6284072, -95.6166816 29.6283968, -95.6167129 29.6283764, -95.6167349 29.6283482, -95.6167452 29.6283154, -95.6167426 29.6282815, -95.6167274 29.6282501, -95.6167013 29.6282247, -95.6166672 29.6282081, -95.6166287 29.628202, -95.61659 29.6282072, -95.6165554 29.628223))",POINT (-95.61662711749864 29.62830515100802)
477,Sonora Waste Water Treatment Plant,"POLYGON ((-100.6528895 30.5499148, -100.6508964 30.5499148, -100.650923 30.5508352, -100.6513794 30.5507239, -100.6516267 30.5507206, -100.6516837 30.550773, -100.6518511 30.5507664, -100.6518891 30.5507239, -100.6528857 30.5504651, -100.6528895 30.5499148))",POINT (-100.65182663113998 30.550301252912597)
478,Plant_1010249252,"POLYGON ((-97.8191217 31.0584803, -97.8198118 31.0582226, -97.8198458 31.0581989, -97.8198727 31.0581592, -97.8198919 31.058109, -97.8198869 31.058051, -97.8198519 31.0579956, -97.8198035 31.057953, -97.8197394 31.0579328, -97.8196614 31.0579331, -97.8190297 31.0581574, -97.8189748 31.0582029, -97.8189536 31.058262, -97.8189571 31.0583257, -97.8189908 31.0583848, -97.8190297 31.0584242, -97.8191217 31.0584803))",POINT (-97.81941816709764 31.058194585996084)
479,Plant_1013199840,"POLYGON ((-98.0390383 27.7732058, -98.0366083 27.7730492, -98.0362058 27.7716715, -98.0384412 27.7711604, -98.0390383 27.7732058))",POINT (-98.0376492254103 27.77226592388926)
480,Plant_1013504981,"POLYGON ((-95.5546725 33.1529617, -95.5537981 33.1526698, -95.5548549 33.1506128, -95.5593234 33.1506622, -95.5592752 33.1518255, -95.5592081 33.1519041, -95.5589359 33.1519636, -95.5589613 33.1520466, -95.5546725 33.1529617))",POINT (-95.55654136773859 33.151634010014654)
481,Plant_1015020993,"POLYGON ((-99.7289178 34.3006188, -99.7277053 34.3005911, -99.7277244 34.3000225, -99.7289369 34.3000504, -99.7289178 34.3006188))",POINT (-99.7283210644566 34.30032068872033)
482,Plant_1017702497,"POLYGON ((-97.4705718 25.8969998, -97.4708196 25.8982001, -97.4703984 25.898528, -97.4697472 25.9002568, -97.4676874 25.8997411, -97.4681015 25.8982033, -97.4680733 25.897947, -97.4680271 25.8975283, -97.4705718 25.8969998))",POINT (-97.46924589329352 25.898577756656127)
483,Plant_1019955976,"POLYGON ((-97.5014415 28.9734009, -97.5023333 28.9724222, -97.5013889 28.9717636, -97.5004972 28.9727425, -97.5014415 28.9734009))",POINT (-97.50141523214305 28.97258226619842)
484,City of Kerrville Water Reclamation Plant,"POLYGON ((-99.1137784 30.0260341, -99.1131642 30.0262756, -99.1130006 30.0262454, -99.1127377 30.0258367, -99.1124937 30.0260062, -99.1117882 30.0258134, -99.1115898 30.0258854, -99.1113215 30.025623, -99.1111874 30.0253931, -99.1112116 30.0252375, -99.1110828 30.0250866, -99.1111204 30.0249078, -99.1110345 30.0244712, -99.1110989 30.0244665, -99.110997 30.024095, -99.1113135 30.0234192, -99.1120538 30.0234261, -99.1127082 30.0235655, -99.113188 30.0246722, -99.1134671 30.0253158, -99.1137784 30.0260341))",POINT (-99.11224603934316 30.024820508123224)
485,Plant_1028557603,"POLYGON ((-95.8743512 29.8497522, -95.8750133 29.8497569, -95.8750213 29.849303, -95.8744306 29.8493062, -95.8743419 29.8493067, -95.8743512 29.8497522))",POINT (-95.87468296766824 29.84952871713194)
486,Plant_1052363771,"POLYGON ((-97.6560719 31.091695, -97.6544104 31.0912207, -97.654343 31.0912459, -97.6541126 31.0918728, -97.6558252 31.0923698, -97.6560746 31.0917031, -97.6560719 31.091695))",POINT (-97.6550954305429 31.0917870170851)
487,Doe Branch Water Reclamation Plant,"POLYGON ((-96.9019033 33.2148743, -96.9050878 33.2136186, -96.9049526 33.2146604, -96.9048657 33.2177574, -96.9045544 33.2183895, -96.9044343 33.2186094, -96.9029109 33.2185782, -96.902398 33.2186965, -96.9016849 33.2186847, -96.9019033 33.2148743))",POINT (-96.90341006419008 33.21641292179024)
488,Plant_1056413775,"POLYGON ((-95.7508332 29.7114562, -95.749765 29.7124387, -95.7505505 29.7131008, -95.7515927 29.7121368, -95.7508332 29.7114562))",POINT (-95.75068360238701 29.712282215696554)
489,Plant_1057230751,"POLYGON ((-96.6614596 32.4285701, -96.660883 32.4287648, -96.6597618 32.4289617, -96.6592629 32.4289164, -96.6590269 32.428149, -96.6603385 32.4280199, -96.6609044 32.4278592, -96.6612343 32.4278411, -96.6613067 32.4281535, -96.6615106 32.4282237, -96.6614087 32.4283663, -96.6614596 32.4285701))",POINT (-96.66026104665465 32.42841960909217)
490,Pilgrim's Wastewater Treatment Plant,"POLYGON ((-94.9981727 33.1417626, -94.9981362 33.1412232, -94.9983122 33.141062, -94.9982756 33.1403641, -94.9978539 33.1397913, -94.9976215 33.1395411, -94.9974721 33.1394577, -94.9974721 33.1390712, -94.9972031 33.1386068, -94.9957819 33.1389349, -94.9953104 33.1392019, -94.9963929 33.1419378, -94.9981727 33.1417626))",POINT (-94.99689228617056 33.14031838190764)
491,Plant_1063934218,"POLYGON ((-95.6897509 29.8821435, -95.6881123 29.8821649, -95.6881009 29.8818278, -95.6880117 29.8812588, -95.6891516 29.8812399, -95.6893858 29.8812835, -95.6895584 29.8813632, -95.6896587 29.881452, -95.6899363 29.882088, -95.6897509 29.8821435))",POINT (-95.6889087429135 29.8817184313345)
492,Plant_1080383735,"POLYGON ((-98.5624922 34.1027122, -98.562445 34.1015173, -98.5619528 34.1015033, -98.5616931 34.1016569, -98.5613458 34.1016178, -98.561012 34.1014224, -98.5605872 34.1014, -98.5605366 34.1017546, -98.5613796 34.1028658, -98.561855 34.1028909, -98.5618617 34.1027429, -98.5624922 34.1027122))",POINT (-98.56161591228987 34.10210309666687)
493,South Mesquite Creek Wastewater Plant,"POLYGON ((-96.5469725 32.7101786, -96.5435076 32.7072062, -96.5403307 32.7077765, -96.5389359 32.7087063, -96.5368267 32.7106114, -96.538142 32.7130123, -96.5389617 32.7135529, -96.5417162 32.7110402, -96.5440906 32.7130957, -96.5455265 32.7118136, -96.5453126 32.7116214, -96.5469725 32.7101786))",POINT (-96.54176936851135 32.7102287873403)
494,Plant_1089115647,"POLYGON ((-95.6965708 31.730891, -95.6967282 31.729158, -95.6977458 31.7293648, -95.698101 31.729437, -95.6994616 31.7300983, -95.7001663 31.7309559, -95.7002149 31.7318755, -95.6995467 31.7323508, -95.6986963 31.7326091, -95.6978216 31.7325987, -95.6973235 31.7320201, -95.6969348 31.7308835, -95.6965708 31.730891))",POINT (-95.6983347946464 31.730968041346564)
495,Plant_1089115684,"POLYGON ((-95.7034342 31.7264301, -95.7038229 31.7259961, -95.7045276 31.7252728, -95.706204 31.7262958, -95.7061399 31.7263685, -95.7061262 31.726384, -95.7051836 31.7274531, -95.7034342 31.7264301))",POINT (-95.70482781005182 31.72636165227564)
496,Plant_1090576044,"POLYGON ((-95.8649074 29.7615086, -95.8647794 29.7614927, -95.8646757 29.7614204, -95.8646371 29.7613074, -95.8646768 29.7612077, -95.8646982 29.7610851, -95.8646894 29.7609402, -95.8646885 29.7607923, -95.8647204 29.7607269, -95.8648021 29.7606662, -95.8649504 29.7606645, -95.865031 29.7607139, -95.8650698 29.760791, -95.8650639 29.7608786, -95.8649872 29.7609479, -95.8649955 29.7609729, -95.8650558 29.7609686, -95.8650751 29.760995, -95.8650761 29.7611451, -95.8651209 29.7612757, -95.8650965 29.7613957, -95.8650111 29.7614786, -95.8649074 29.7615086))",POINT (-95.86487888962291 29.76110073122132)
497,Plant_1092784704,"POLYGON ((-95.4573844 32.7970135, -95.4568934 32.7970106, -95.4565156 32.7970083, -95.4564694 32.7977491, -95.4573629 32.7978552, -95.4573844 32.7970135))",POINT (-95.456942176643 32.79740926937921)
498,Plant_1093032500,"POLYGON ((-95.5831039 31.6170623, -95.5833287 31.6174986, -95.5836368 31.6180963, -95.5837595 31.6183344, -95.5839783 31.6181176, -95.5842465 31.6178389, -95.5835974 31.6168979, -95.5831039 31.6170623))",POINT (-95.58368350767505 31.617565730909806)
499,Plant_1100712008,"POLYGON ((-98.8072993 29.7742229, -98.8071088 29.7739631, -98.8065401 29.7742774, -98.8067306 29.7745371, -98.8072993 29.7742229))",POINT (-98.80691971161865 29.7742501036283)
500,Plant_1101344364,"POLYGON ((-97.284423 27.7026073, -97.284012 27.7036705, -97.2837015 27.7047691, -97.2852661 27.7052253, -97.2853929 27.7050935, -97.2856146 27.7050158, -97.285901 27.7049013, -97.2861642 27.7048031, -97.2864736 27.7047418, -97.2870198 27.7037899, -97.284423 27.7026073))",POINT (-97.28521152903852 27.704034618399838)
501,Plant_1101532469,"POLYGON ((-97.3323487 27.8781716, -97.3317415 27.8775229, -97.3319125 27.8773666, -97.3321276 27.8774135, -97.3327495 27.8770331, -97.333003 27.8771321, -97.3332565 27.8771868, -97.3335188 27.8772103, -97.3339756 27.8774786, -97.3335217 27.8779684, -97.3333567 27.8780049, -97.3330708 27.8779424, -97.3328438 27.8779085, -97.3326994 27.8779294, -97.3323487 27.8781716))",POINT (-97.3328571103847 27.877582037475957)
502,Oyster Creek Wastewater Plant,"POLYGON ((-95.3108717 28.9735252, -95.3108192 28.9714766, -95.3136164 28.9714215, -95.3136692 28.9734702, -95.3108717 28.9735252))",POINT (-95.31224413763215 28.972473375652278)
503,Plant_1108310524,"POLYGON ((-106.3226958 31.6493404, -106.3235661 31.6504045, -106.3237903 31.6506229, -106.3240224 31.6509389, -106.3240086 31.6510491, -106.324353 31.6515233, -106.3245402 31.6518322, -106.3280532 31.6573544, -106.3282787 31.6576591, -106.3289619 31.6583339, -106.324982 31.6580736, -106.322804 31.6575165, -106.3196712 31.6556809, -106.3172465 31.6537813, -106.3115211 31.6485442, -106.3181835 31.6477565, -106.3200933 31.6480122, -106.3223892 31.6492544, -106.3226958 31.6493404))",POINT (-106.32058475436672 31.652598051261347)
504,Plant_1108484445,"POLYGON ((-106.2299513 31.6827886, -106.2299143 31.6813937, -106.2277945 31.6814671, -106.2268209 31.68282, -106.2299513 31.6827886))",POINT (-106.22861487647619 31.68216214464019)
505,Plant_1113496105,"POLYGON ((-95.5077063 29.7469447, -95.507275 29.7473536, -95.5070396 29.7471663, -95.507471 29.7467575, -95.5077063 29.7469447))",POINT (-95.50737295851526 29.74705552932656)
506,Plant_1119966938,"POLYGON ((-95.5235725 29.6150769, -95.5221086 29.6137967, -95.5181772 29.6173002, -95.5183718 29.6174555, -95.5235725 29.6150769))",POINT (-95.52114767085942 29.61552678390307)
507,Plant_1122683046,"POLYGON ((-95.5484947 29.5077091, -95.548462 29.5060021, -95.5432808 29.5053335, -95.5424635 29.5053904, -95.5424145 29.5057745, -95.5443105 29.5073392, -95.5468929 29.5081074, -95.5484947 29.5077091))",POINT (-95.54580952985957 29.50662446307168)
508,Plant_1125853477,"POLYGON ((-95.2073921 29.7157342, -95.2073588 29.7157818, -95.2073101 29.715818, -95.2072508 29.7158392, -95.2071868 29.7158433, -95.2071192 29.7158278, -95.2070616 29.7157933, -95.2070209 29.7157438, -95.207002 29.7156854, -95.2070069 29.7156248, -95.2070353 29.7155692, -95.2070836 29.7155253, -95.2071463 29.7154983, -95.2072158 29.7154913, -95.2072784 29.7155032, -95.2073336 29.7155315, -95.2073759 29.7155733, -95.2074012 29.7156245, -95.2074067 29.71568, -95.2073921 29.7157342))",POINT (-95.20720427507995 29.71566745591689)
509,Plant_1125853478,"POLYGON ((-95.2069298 29.7157367, -95.2068965 29.7157843, -95.2068477 29.7158204, -95.2067884 29.7158416, -95.2067245 29.7158457, -95.2066569 29.7158302, -95.2065993 29.7157957, -95.2065586 29.7157463, -95.2065396 29.7156878, -95.2065446 29.7156272, -95.2065729 29.7155717, -95.2066213 29.7155278, -95.2066839 29.7155007, -95.2067534 29.7154937, -95.2068161 29.7155057, -95.2068713 29.715534, -95.2069136 29.7155758, -95.2069388 29.715627, -95.2069444 29.7156825, -95.2069298 29.7157367))",POINT (-95.20674194266843 29.715669883898375)
510,Plant_1125853479,"POLYGON ((-95.207382 29.7153355, -95.2073487 29.7153831, -95.2073 29.7154193, -95.2072407 29.7154404, -95.2071767 29.7154445, -95.2071091 29.715429, -95.2070515 29.7153945, -95.2070108 29.7153451, -95.2069919 29.7152866, -95.2069968 29.715226, -95.2070252 29.7151705, -95.2070735 29.7151266, -95.2071362 29.7150995, -95.2072057 29.7150925, -95.2072683 29.7151045, -95.2073235 29.7151328, -95.2073659 29.7151746, -95.2073911 29.7152258, -95.2073966 29.7152813, -95.207382 29.7153355))",POINT (-95.20719418714768 29.71526869645274)
511,Plant_1125853480,"POLYGON ((-95.2069279 29.7153338, -95.2068945 29.7153814, -95.2068458 29.7154176, -95.2067865 29.7154388, -95.2067225 29.7154428, -95.2066549 29.7154273, -95.2065973 29.7153928, -95.2065567 29.7153434, -95.2065377 29.7152849, -95.2065427 29.7152243, -95.206571 29.7151688, -95.2066194 29.7151249, -95.206682 29.7150978, -95.2067515 29.7150908, -95.2068141 29.7151028, -95.2068693 29.7151311, -95.2069117 29.7151729, -95.2069369 29.7152241, -95.2069425 29.7152796, -95.2069279 29.7153338))",POINT (-95.20674003097008 29.71526701240956)
512,Plant_1126242233,"POLYGON ((-94.1345272 30.0256643, -94.1297422 30.025174, -94.1286096 30.0250269, -94.1183662 30.0249763, -94.1184358 30.0338812, -94.1183884 30.034783, -94.1266843 30.0346605, -94.1281566 30.0352487, -94.1354049 30.0350036, -94.1351784 30.0331162, -94.1346971 30.0331407, -94.1345272 30.0256643))",POINT (-94.12656718970098 30.030057035174167)
513,Breckenridge Water Treatment Plant,"POLYGON ((-98.9022673 32.7516833, -98.9022312 32.7507052, -98.9020479 32.7507026, -98.9020299 32.74977, -98.9010502 32.74977, -98.9010562 32.7516883, -98.9022673 32.7516833))",POINT (-98.9016047517738 32.7507750635645)
514,Plant_1137685114,"POLYGON ((-96.5131626 29.0281616, -96.5121353 29.0288018, -96.511462 29.0279106, -96.5124357 29.0272539, -96.5131626 29.0281616))",POINT (-96.51230363691221 29.02803194422574)
515,Fredericksburg Wastewater Plant,"POLYGON ((-98.8497337 30.255738, -98.8494127 30.2552634, -98.8492604 30.2549815, -98.849168 30.2547654, -98.8490429 30.2544835, -98.8482105 30.2519834, -98.8479661 30.2519725, -98.8477218 30.2518859, -98.847208 30.2515558, -98.8466378 30.2510741, -98.8460113 30.250836, -98.8453158 30.2507981, -98.8452281 30.2510037, -98.8453346 30.2528818, -98.8456542 30.2533851, -98.8462431 30.2535745, -98.8468007 30.2545217, -98.8478157 30.2546083, -98.8479285 30.2551116, -98.8484924 30.2553226, -98.848931 30.2556095, -98.8493194 30.2559721, -98.8497337 30.255738))",POINT (-98.84721879904049 30.25311853979333)
516,Lakeview Regional Water Reclamation Plant,"POLYGON ((-97.0196261 33.1340479, -97.0187314 33.1337189, -97.0167898 33.13441, -97.0165668 33.1343297, -97.0155123 33.1339497, -97.0152325 33.1346024, -97.0163454 33.1349913, -97.0167953 33.1364709, -97.0184046 33.1364215, -97.0192361 33.1358241, -97.0196261 33.1340479))",POINT (-97.01776182177707 33.13506663965845)
517,Windthorst Water Supply,"POLYGON ((-98.4423178 33.5774935, -98.4412822 33.5774975, -98.4411719 33.5772858, -98.4405822 33.5763511, -98.4403811 33.5756459, -98.4404815 33.5757039, -98.4410521 33.5761433, -98.4410904 33.5764589, -98.4423083 33.5771779, -98.4423178 33.5774935))",POINT (-98.44132247073426 33.576832457372)
518,Haskell Street Wastewater Plant,"POLYGON ((-106.4438509 31.7640131, -106.443867 31.7613859, -106.4398391 31.7588919, -106.4389057 31.7600208, -106.4389548 31.7600792, -106.4388247 31.7602426, -106.4387715 31.7602551, -106.4399081 31.7609663, -106.4399403 31.7634977, -106.4404445 31.7637349, -106.4412706 31.7639766, -106.4417266 31.7640131, -106.4438509 31.7640131))",POINT (-106.44154083311031 31.761821970753807)
519,South Laredo Wastewater Treatment Plant,"POLYGON ((-99.4923177 27.4495761, -99.4879088 27.4496638, -99.4879088 27.4495826, -99.4873503 27.4495854, -99.4873118 27.4430704, -99.4927898 27.4430061, -99.4928183 27.4462268, -99.4929292 27.4462268, -99.4929329 27.4468237, -99.4923177 27.4495761))",POINT (-99.49003855580948 27.446285568303544)
520,Zacate Creek Wastewater Treatment Plant,"POLYGON ((-99.4929492 27.5008315, -99.492914 27.5003325, -99.4928748 27.5002522, -99.4927991 27.500125, -99.4927558 27.5000423, -99.4927261 27.4999643, -99.4927207 27.4999091, -99.4927207 27.4997772, -99.4926639 27.4997976, -99.4924313 27.4993274, -99.4924299 27.499193, -99.4925773 27.4990383, -99.4928829 27.4988572, -99.4931318 27.4988068, -99.4936605 27.4989855, -99.4940229 27.499253, -99.4940662 27.4997892, -99.4940986 27.4998887, -99.4941081 27.4999439, -99.4940959 27.5000063, -99.4940716 27.5000579, -99.4938065 27.5001622, -99.493674 27.5003409, -99.4936023 27.5003889, -99.4935239 27.5004057, -99.4934563 27.5003985, -99.4932169 27.5003493, -99.4932413 27.5008255, -99.4929492 27.5008315))",POINT (-99.49327499339421 27.499663613704303)
521,Rio Bravo Wastewater Treatment Plant,"POLYGON ((-99.4946964 27.3668595, -99.4947079 27.3680928, -99.4957657 27.3681448, -99.4957669 27.3682466, -99.4963206 27.3682409, -99.4971709 27.3668459, -99.4971353 27.3668279, -99.4946964 27.3668595))",POINT (-99.495770898135 27.36746090087924)
522,Zapata County Wastewater Treatment Plant,"POLYGON ((-99.2703744 26.8922837, -99.2695696 26.8935826, -99.2692305 26.8938827, -99.2698387 26.8946298, -99.2702094 26.8943757, -99.2707358 26.8950334, -99.2717161 26.8943733, -99.2718862 26.8937415, -99.2716541 26.8931814, -99.2714667 26.8929461, -99.2703744 26.8922837))",POINT (-99.2706621038034 26.893705491010984)
523,Elgin Wastewater Treatment Plant,"POLYGON ((-97.3751061 30.3375336, -97.3765931 30.3382468, -97.3774343 30.3369456, -97.3765131 30.3364624, -97.3757874 30.336828, -97.3751061 30.3375336))",POINT (-97.37633397161996 30.337315925863898)
524,Elgin Water Treatment Plant,"POLYGON ((-97.3106436 30.3309448, -97.3098346 30.332313, -97.3070781 30.3304251, -97.3076379 30.3296253, -97.3081741 30.3295685, -97.3110905 30.3299298, -97.3106436 30.3309448))",POINT (-97.30917127689398 30.33064694977554)
525,Plant_1168463141,"POLYGON ((-102.6246868 32.7097583, -102.6253388 32.709351, -102.6253322 32.708769, -102.6244368 32.7087679, -102.6240863 32.7091796, -102.6246868 32.7097583))",POINT (-102.6247767034075 32.709177443882744)
526,Plant_1172873275,"POLYGON ((-98.2222424 32.2543656, -98.2221893 32.254216, -98.2218779 32.2542818, -98.221931 32.2544435, -98.2222424 32.2543656))",POINT (-98.22205833428544 32.25432730507832)
